	152801	3855581	4345542	1009440	996519	990269	954340	947627	816087	809189	806723	720729	664158	593544	586332	565897	555079	553272	536135	523025	511006	348167	319214	286686	273179	260976	208595	197222	188674	166838	164216	146154	144260	106543	100149	11136	5364	698164	1920715	2034243	2263183	2678325	847142	779409	2963287	3148512	3183891	1136782	646961	3906666	822879	4164932	4314491	4378332	4387271	4397763	4431405	4439229	4448694	4468812	4472218
152801	0	0.240242261104	0.268506056528	0.469044414536	0.467698519515	0.43001345895	0.469044414536	0.481830417227	0.443472409152	0.436069986541	0.471063257066	0.436069986541	0.444818304172	0.458277254374	0.464333781965	0.481830417227	0.462987886945	0.450874831763	0.446837146703	0.471063257066	0.43068640646	0.463660834455	0.446164199192	0.464333781965	0.446164199192	0.471063257066	0.445491251682	0.444145356662	0.446837146703	0.458277254374	0.452220726783	0.451547779273	0.473755047106	0.422611036339	0.442799461642	0.465679676985	0.451547779273	0.437415881561	0.478465679677	0.453566621803	0.442126514132	0.43068640646	0.43068640646	0.442126514132	0.446837146703	0.434724091521	0.43135935397	0.475773889637	0.471736204576	0.437415881561	0.436069986541	0.462314939435	0.434724091521	0.457604306864	0.436069986541	0.458277254374	0.422611036339	0.469044414536	0.466352624495	0.440107671602	0.4266487214
3855581	0.240242261104	0	0.279273216689	0.413862718708	0.410497981157	0.482503364738	0.397711978466	0.410497981157	0.495962314939	0.489232839838	0.411843876178	0.443472409152	0.458950201884	0.488559892328	0.447510094213	0.409825033647	0.452893674293	0.468371467026	0.486541049798	0.4266487214	0.42530282638	0.512113055182	0.436742934051	0.478465679677	0.440780619112	0.442126514132	0.421265141319	0.421938088829	0.438088829071	0.485195154778	0.514131897712	0.506729475101	0.405787348587	0.491251682369	0.50269179004	0.476446837147	0.468371467026	0.493943472409	0.458277254374	0.435397039031	0.462314939435	0.491251682369	0.483849259758	0.484522207268	0.470390309556	0.486541049798	0.469044414536	0.5	0.456258411844	0.482503364738	0.468371467026	0.403095558546	0.489905787349	0.422611036339	0.42732166891	0.446164199192	0.482503364738	0.50269179004	0.449528936743	0.485868102288	0.494616419919
4345542	0.268506056528	0.279273216689	0	0.439434724092	0.437415881561	0.450874831763	0.434724091521	0.444818304172	0.469717362046	0.455585464334	0.439434724092	0.416554508748	0.4266487214	0.464333781965	0.4266487214	0.462314939435	0.42597577389	0.422611036339	0.461641991925	0.457604306864	0.442126514132	0.467698519515	0.444818304172	0.445491251682	0.446164199192	0.434724091521	0.442126514132	0.446164199192	0.440780619112	0.460969044415	0.480484522207	0.471736204576	0.454239569314	0.447510094213	0.472409152086	0.440107671602	0.43203230148	0.448183041723	0.42799461642	0.453566621803	0.422611036339	0.446164199192	0.448183041723	0.450874831763	0.42934051144	0.458277254374	0.42732166891	0.456931359354	0.448183041723	0.468371467026	0.448183041723	0.435397039031	0.456258411844	0.415208613728	0.419919246299	0.448855989233	0.441453566622	0.465679676985	0.465006729475	0.460969044415	0.453566621803
1009440	0.469044414536	0.413862718708	0.439434724092	0	0.21399730821	0.21534320323	0.158142664872	0.14199192463	0.300134589502	0.263122476447	0.14064602961	0.221399730821	0.248317631225	0.207940780619	0.197846567968	0.175639300135	0.197846567968	0.200538358008	0.246298788694	0.183041722746	0.164199192463	0.244952893674	0.160834454913	0.232839838493	0.168236877524	0.195154777927	0.193808882907	0.168909825034	0.160834454913	0.228129205922	0.257738896366	0.244279946164	0.162180349933	0.169582772544	0.244279946164	0.21130551817	0.134589502019	0.226110363392	0.236204576043	0.222072678331	0.205248990579	0.241588156124	0.233512786003	0.199192462988	0.223418573351	0.179676985195	0.21736204576	0.269851951548	0.189771197847	0.28398384926	0.257065948856	0.134589502019	0.255047106326	0.155450874832	0.14064602961	0.166218034993	0.264468371467	0.251682368775	0.237550471063	0.220053835801	0.21601615074
996519	0.467698519515	0.410497981157	0.437415881561	0.21399730821	0	0.270524899058	0.2133243607	0.21399730821	0.263795423957	0.232166890983	0.187752355316	0.263795423957	0.200538358008	0.271870794078	0.231493943472	0.226783310902	0.227456258412	0.259757738896	0.300134589502	0.243606998654	0.201211305518	0.290713324361	0.21668909825	0.253028263795	0.209959623149	0.231493943472	0.168909825034	0.207940780619	0.21736204576	0.279273216689	0.292059219381	0.300134589502	0.218034993271	0.267160161507	0.292059219381	0.248317631225	0.242261103634	0.28398384926	0.246971736205	0.182368775236	0.246298788694	0.2866756393	0.273889636608	0.254374158816	0.251009421265	0.261776581427	0.267160161507	0.298115746972	0.233512786003	0.230820995962	0.220053835801	0.21399730821	0.256393001346	0.194481830417	0.204576043069	0.218707940781	0.224764468371	0.289367429341	0.203903095559	0.279273216689	0.270524899058
990269	0.43001345895	0.482503364738	0.450874831763	0.21534320323	0.270524899058	0	0.222745625841	0.197173620458	0.251682368775	0.207940780619	0.210632570659	0.187752355316	0.230148048452	0.163526244953	0.229475100942	0.250336473755	0.199192462988	0.183041722746	0.162180349933	0.236877523553	0.200538358008	0.179676985195	0.206594885599	0.193808882907	0.210632570659	0.207940780619	0.245625841184	0.21197846568	0.209959623149	0.196500672948	0.187079407806	0.166890982503	0.240915208614	0.150740242261	0.182368775236	0.197846567968	0.171601615074	0.135935397039	0.251682368775	0.277927321669	0.185060565276	0.167563930013	0.166890982503	0.14401076716	0.199865410498	0.148048452221	0.167563930013	0.223418573351	0.220053835801	0.230820995962	0.21399730821	0.228129205922	0.198519515478	0.21265141319	0.171601615074	0.158815612382	0.207940780619	0.193808882907	0.281965006729	0.167563930013	0.154104979812
954340	0.469044414536	0.397711978466	0.434724091521	0.158142664872	0.2133243607	0.222745625841	0	0.150067294751	0.298115746972	0.281965006729	0.177658142665	0.21130551817	0.249663526245	0.242934051144	0.21399730821	0.177658142665	0.21197846568	0.21265141319	0.244279946164	0.188425302826	0.173620457604	0.274562584118	0.181022880215	0.248317631225	0.186406460296	0.218707940781	0.201884253028	0.179676985195	0.183041722746	0.251009421265	0.267833109017	0.263795423957	0.160161507402	0.236877523553	0.267160161507	0.248990578735	0.21130551817	0.228802153432	0.238896366083	0.231493943472	0.21534320323	0.234858681023	0.246971736205	0.219380888291	0.233512786003	0.234858681023	0.21668909825	0.273889636608	0.220053835801	0.280619111709	0.263795423957	0.14602960969	0.263122476447	0.174293405114	0.172274562584	0.190444145357	0.269179004038	0.209286675639	0.243606998654	0.259084791386	0.245625841184
947627	0.481830417227	0.410497981157	0.444818304172	0.14199192463	0.21399730821	0.197173620458	0.150067294751	0	0.307537012113	0.279946164199	0.148721399731	0.226783310902	0.247644683715	0.232166890983	0.209959623149	0.169582772544	0.200538358008	0.203903095559	0.244952893674	0.185060565276	0.172947510094	0.263795423957	0.185733512786	0.233512786003	0.186406460296	0.181022880215	0.201211305518	0.181022880215	0.183714670256	0.247644683715	0.275235531629	0.251682368775	0.152759084791	0.226783310902	0.256393001346	0.228129205922	0.203230148048	0.233512786003	0.234185733513	0.235531628533	0.209286675639	0.257065948856	0.251009421265	0.205921938089	0.225437415882	0.231493943472	0.220053835801	0.28532974428	0.205921938089	0.281292059219	0.254374158816	0.153432032301	0.261103633917	0.160161507402	0.162180349933	0.162180349933	0.272543741588	0.246298788694	0.251009421265	0.254374158816	0.241588156124
816087	0.443472409152	0.495962314939	0.469717362046	0.300134589502	0.263795423957	0.251682368775	0.298115746972	0.307537012113	0	0.203903095559	0.28331090175	0.271870794078	0.218707940781	0.274562584118	0.28802153432	0.321668909825	0.300807537012	0.281965006729	0.242934051144	0.302153432032	0.265141318977	0.268506056528	0.270524899058	0.28802153432	0.270524899058	0.312247644684	0.242934051144	0.280619111709	0.274562584118	0.272543741588	0.269179004038	0.270524899058	0.305518169583	0.246971736205	0.259084791386	0.273216689098	0.273889636608	0.254374158816	0.318304172275	0.226110363392	0.266487213997	0.256393001346	0.242934051144	0.258411843876	0.281292059219	0.240242261104	0.268506056528	0.300134589502	0.295423956931	0.161507402423	0.21467025572	0.302826379542	0.21534320323	0.303499327052	0.266487213997	0.276581426649	0.210632570659	0.295423956931	0.157469717362	0.250336473755	0.240915208614
